Active,"Option
type",Maturity,Strike,Moneyness,"Option
price","Implied
vol.","Calibrated
vol.","Market vol. -
Calibrated vol."
1,2,"0,389",6900,"1,11","670,744","0,181","0,185","-0,004"
1,1,"0,389",7000,"1,127","72,817","0,179","0,182","-0,002"
1,2,"0,389",7000,"1,127","746,64","0,18","0,182","-0,002"
1,1,"0,389",7100,"1,143","50,563","0,177","0,174","0,003"
1,2,"0,389",7100,"1,143","822,536","0,177","0,174","0,003"
1,1,"0,389",7200,"1,159","40,94","0,176","0,176",0
1,2,"0,389",7200,"1,159","911,062","0,176","0,176",0
1,1,"0,389",7300,"1,175","33,616","0,173","0,179","-0,005"
1,2,"0,389",7300,"1,175","1001,889","0,174","0,179","-0,004"
1,1,"0,389",7400,"1,191","26,293","0,173","0,179","-0,006"
1,2,"0,389",7400,"1,191","1092,716","0,174","0,179","-0,005"
1,1,"0,389",7500,"1,207","18,97","0,177","0,177",0
1,2,"0,638",9200,"1,481","2731,024","0,196","0,178","0,018"
1,1,"0,638",9400,"1,513","1,229","0,175","0,181","-0,006"
1,2,"0,638",9400,"1,513","2924,639","0,203","0,181","0,022"
1,1,"0,638",9600,"1,545","0,808","0,175","0,181","-0,006"
1,2,"0,638",9600,"1,545","3118,254","0,212","0,181","0,03"
1,1,"0,638",10000,"1,609","0,372","0,181","0,184","-0,003"
1,1,"0,638",9200,"1,481","1,651","0,173","0,177","-0,003"
1,1,"0,638",3800,"0,612","2518,367","0,345","0,316","0,03"
1,2,"0,638",3600,"0,579","5,229","0,345","0,321","0,023"
1,1,"0,638",3600,"0,579","2708,888","0,359","0,32","0,039"
1,1,"0,638",4200,"0,676","2141,768","0,319","0,302","0,017"
1,2,"0,638",6600,"1,062","511,814","0,198","0,199","-0,001"
1,1,"0,638",4000,"0,644","2329,26","0,33","0,31","0,02"
1,2,"0,638",3800,"0,612","8,745","0,335","0,316","0,019"
1,2,"0,638",9000,"1,448","2538,089","0,188","0,178","0,01"
1,2,"0,638",10000,"1,609","3505,892","0,23",-1,"1,23"
1,2,"0,638",5000,"0,805","73,603","0,266","0,268","-0,002"
1,2,"0,638",4200,"0,676","20,219","0,313","0,302","0,011"
1,1,"0,638",4400,"0,708","1956,747","0,3","0,295","0,005"
1,2,"0,638",4400,"0,708","29,235","0,295","0,295",0
1,1,"0,638",4600,"0,74","1774,6","0,288","0,287","0,001"
1,2,"0,638",4600,"0,74","41,125","0,285","0,287","-0,003"
1,1,"0,638",4800,"0,772","1595,295","0,278","0,278",0
1,2,"0,638",4800,"0,772","55,857","0,276","0,278","-0,003"
1,1,"0,638",5000,"0,805","1419,005","0,267","0,268","-0,001"
1,1,"0,638",9000,"1,448","2,754","0,173","0,178","-0,005"
1,1,"0,638",5200,"0,837","1249,422","0,257","0,26","-0,002"
1,2,"0,638",5200,"0,837","98,058","0,256","0,26","-0,003"
1,1,"0,638",5300,"0,853","1164,847","0,253","0,254","-0,001"
1,2,"0,638",5300,"0,853","110,501","0,252","0,254","-0,002"
1,1,"0,638",5400,"0,869","1084,274","0,248","0,25","-0,002"
1,2,"0,638",5400,"0,869","126,946","0,248","0,25","-0,002"
1,1,"0,638",5500,"0,885","1004,912","0,244","0,246","-0,002"
1,2,"0,638",5500,"0,885","144,603","0,243","0,246","-0,002"
1,1,"0,638",5600,"0,901","925,551","0,239","0,24","-0,001"
1,2,"0,638",5600,"0,901","162,26","0,238","0,24","-0,002"
1,1,"0,638",5700,"0,917","849,777","0,235","0,235","-0,001"
1,2,"0,638",5700,"0,917","183,505","0,234","0,235","-0,001"
1,1,"0,638",5800,"0,933","778,167","0,231","0,232","-0,001"
1,2,"0,638",5800,"0,933","208,913","0,23","0,232","-0,002"
1,1,"0,638",5900,"0,949","706,558","0,225","0,227","-0,001"
1,2,"0,638",5900,"0,949","234,322","0,225","0,227","-0,002"
1,1,"0,638",6000,"0,966","634,948","0,221","0,22","0,001"
1,2,"0,638",6000,"0,966","259,731","0,221","0,22","0,001"
