date,stock(%),vol
0.783333,0.337872,0.222223
0.783333,0.360796,0.222223
0.783333,0.385276,0.241344
0.783333,0.411418,0.259026
0.783333,0.439332,0.275563
0.783333,0.469141,0.291143
0.783333,0.500972,0.305865
0.783333,0.534964,0.31968
0.783333,0.571261,0.331887
0.783333,0.610021,0.340686
0.783333,0.651411,0.343936
0.783333,0.69561,0.340206
0.783333,0.742807,0.329185
0.783333,0.793207,0.31143
0.783333,0.847026,0.28817
0.783333,0.904497,0.261384
0.783333,0.965867,0.234143
0.783333,1.031401,0.207959
0.783333,1.101382,0.183917
0.783333,1.176111,0.166607
0.783333,1.255911,0.154368
0.783333,1.341124,0.158726
0.783333,1.43212,0.167954
0.783333,1.52929,0.176902
0.783333,1.633052,0.185339
0.783333,1.743855,0.193354
0.783333,1.862176,0.200994
0.783333,1.988525,0.208336
0.783333,2.123447,0.215422
0.783333,2.267524,0.222223
0.783333,2.421376,0.222223
0.783333,2.585667,0.222223
0.783333,2.761105,0.222223
0.783333,2.948446,0.222223
0.783333,3.148499,0.222223
0.783333,3.362126,0.222223
0.783333,3.590247,0.222223
0.783333,3.833846,0.222223
0.783333,4.093973,0.222223
0.783333,4.37175,0.222223
0.783333,4.668374,0.222223
0.783333,4.985125,0.222223
0.783333,5.323367,0.222223
0.783333,5.684558,0.222223
0.783333,6.070257,0.222223
0.783333,6.482125,0.222223
0.783333,6.921939,0.222223
0.783333,7.391594,0.222223
0.783333,7.893116,0.222223
0.783333,8.428665,0.222223
0.783333,9.000552,0.222223
0.783333,9.611242,0.222223
0.783333,10.263367,0.222223
0.783333,10.959739,0.222223
0.783333,11.70336,0.222223
0.783333,12.497435,0.222223
0.783333,13.345389,0.222223
0.783333,14.250877,0.222223
0.783333,15.217803,0.222223
0.783333,16.250334,0.222223
0.783333,17.352923,0.222223
0.783333,18.530323,0.222223
0.783333,19.78761,0.222223
0.783333,21.130204,0.222223
0.783333,22.563893,0.222223
0.783333,24.094859,0.222223
0.783333,25.7297,0.222223
0.783333,27.475467,0.222223
0.783333,29.339684,0.222223
0.783333,31.330388,0.222223
0.783333,33.456162,0.222223
0.783333,35.726171,0.222223
0.783333,38.1502,0.222223
0.783333,40.7387,0.222223
0.783333,43.502831,0.222223
0.783333,46.454508,0.222223
0.783333,49.606457,0.222223
0.783333,52.972267,0.222223
0.783333,56.566448,0.222223
0.783333,60.404495,0.222223
0.783333,64.502954,0.222223
0.783333,68.879495,0.222223
0.783333,73.552985,0.222223
0.783333,78.543572,0.222223
0.783333,83.872772,0.222223
0.783333,89.56356,0.222223
0.783333,95.640468,0.222223
0.783333,102.129697,0.222223
0.783333,109.059221,0.222223
0.783333,116.458915,0.222223
0.783333,124.36068,0.222223
0.783333,132.798581,0.222223
0.783333,141.808997,0.222223
0.783333,151.430771,0.222223
0.783333,161.705384,0.222223
0.783333,172.677133,0.222223
0.783333,184.393317,0.222223
0.783333,196.904447,0.222223
0.783333,210.264461,0.222223
0.783333,224.530954,0.222223
0.783333,239.765433,0.222223
0.783333,256.033574,0.222223
0.783333,273.405513,0.222223
0.783333,291.956141,0.222223
0.783333,311.765435,0.222223
0.783333,332.918793,0.222223
0.783333,355.507412,0.222223
0.783333,379.628674,0.222223
0.783333,405.38657,0.222223
0.783333,432.892144,0.222223
0.783333,462.263979,0.222223
0.783333,493.628699,0.222223
0.783333,527.121523,0.222223
0.783333,562.886843,0.222223
,,
0.791667,0.00177,0.222223
0.791667,0.001891,0.222223
0.791667,0.002019,0.222223
0.791667,0.002156,0.222223
0.791667,0.002302,0.222223
0.791667,0.002458,0.222223
0.791667,0.002625,0.222223
0.791667,0.002803,0.222223
0.791667,0.002993,0.222223
0.791667,0.003197,0.222223
0.791667,0.003413,0.222223
0.791667,0.003645,0.222223
0.791667,0.003892,0.222223
0.791667,0.004156,0.222223
0.791667,0.004438,0.222223
0.791667,0.00474,0.222223
0.791667,0.005061,0.222223
0.791667,0.005405,0.222223
0.791667,0.005771,0.222223
0.791667,0.006163,0.222223
0.791667,0.006581,0.222223
0.791667,0.007028,0.222223
0.791667,0.007504,0.222223
0.791667,0.008014,0.222223
0.791667,0.008557,0.222223
0.791667,0.009138,0.222223
0.791667,0.009758,0.222223
0.791667,0.01042,0.222223
0.791667,0.011127,0.222223
0.791667,0.011882,0.222223
0.791667,0.012688,0.222223
0.791667,0.013549,0.222223
0.791667,0.014468,0.222223
0.791667,0.01545,0.222223
0.791667,0.016498,0.222223
0.791667,0.017618,0.222223
0.791667,0.018813,0.222223
0.791667,0.020089,0.222223
0.791667,0.021453,0.222223
0.791667,0.022908,0.222223
0.791667,0.024462,0.222223
0.791667,0.026122,0.222223
0.791667,0.027895,0.222223
0.791667,0.029787,0.222223
0.791667,0.031808,0.222223
0.791667,0.033967,0.222223
0.791667,0.036271,0.222223
0.791667,0.038732,0.222223
0.791667,0.04136,0.222223
0.791667,0.044166,0.222223
0.791667,0.047163,0.222223
0.791667,0.050363,0.222223
0.791667,0.05378,0.222223
0.791667,0.057429,0.222223
0.791667,0.061326,0.222223
0.791667,0.065487,0.222223
0.791667,0.06993,0.222223
0.791667,0.074675,0.222223
0.791667,0.079742,0.222223
0.791667,0.085152,0.222223
0.791667,0.09093,0.222223
0.791667,0.097099,0.222223
0.791667,0.103688,0.222223
0.791667,0.110723,0.222223
0.791667,0.118235,0.222223
0.791667,0.126258,0.222223
0.791667,0.134824,0.222223
0.791667,0.143972,0.222223
